timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2017-08-20 10:00:00,4140.0,4142.41,4080.0,4106.53,18.228547,2017-08-20 11:59:59.999,74692.97559765,117,12.55164,51462.91195999,0
2017-08-20 12:00:00,4106.53,4125.43,4063.35,4063.35,4.024002,2017-08-20 13:59:59.999,16453.89263875,53,1.652223,6778.07589912,0
2017-08-20 14:00:00,4096.32,4125.0,4068.5,4125.0,25.089264,2017-08-20 15:59:59.999,103053.16304752,75,20.678763,84944.12729266,0
2017-08-20 16:00:00,4125.0,4150.0,4091.59,4129.0,72.583642,2017-08-20 17:59:59.999,299156.11026818,317,60.962159,251161.78373656,0
2017-08-20 18:00:00,4129.32,4185.94,4116.0,4164.6,97.411875,2017-08-20 19:59:59.999,404220.33536438,372,85.863539,356257.96478462,0
2017-08-20 20:00:00,4161.59,4171.62,4116.0,4150.0,89.165059,2017-08-20 21:59:59.999,369091.14753941,423,74.345068,307686.18935946,0
2017-08-20 22:00:00,4162.59,4171.62,4069.13,4086.29,107.574044,2017-08-20 23:59:59.999,445318.22959736,459,87.128668,360585.46617805,0
2017-08-21 00:00:00,4069.13,4119.62,4062.78,4094.6,109.060472,2017-08-21 01:59:59.999,446404.73793249,494,98.784962,404288.11490803,0
2017-08-21 02:00:00,4094.6,4109.26,4039.0,4084.76,111.777671,2017-08-21 03:59:59.999,455211.69422483,437,93.60058,381138.68749345,0
2017-08-21 04:00:00,4079.26,4104.68,4011.02,4016.9,106.671074,2017-08-21 05:59:59.999,433144.24186007,515,85.881122,348536.15901042,0
2017-08-21 06:00:00,4011.04,4055.92,3953.4,4043.63,115.904055,2017-08-21 07:59:59.999,464608.52290751,685,93.192303,373778.49329735,0
2017-08-21 08:00:00,4043.63,4077.07,4010.78,4074.0,58.817043,2017-08-21 09:59:59.999,237381.32750327,251,50.678563,204512.85493197,0
2017-08-21 10:00:00,4066.0,4088.12,4000.01,4023.11,20.061271,2017-08-21 11:59:59.999,80988.56663947,203,13.027159,52648.50537662,0
2017-08-21 12:00:00,4023.11,4023.11,3934.43,3951.49,28.685665,2017-08-21 13:59:59.999,114382.10070863,276,8.240445,33023.53675323,0
2017-08-21 14:00:00,3914.59,4023.11,3911.79,4022.0,15.077131,2017-08-21 15:59:59.999,60031.52568322,203,9.714129,38718.06000453,0
2017-08-21 16:00:00,4005.99,4029.06,3951.26,4016.2,12.389071,2017-08-21 17:59:59.999,49534.98463916,136,8.136085,32561.20947389,0
2017-08-21 18:00:00,3997.57,4042.11,3918.8,4027.05,12.077859,2017-08-21 19:59:59.999,48362.67131376,194,9.787228,39265.44438364,0
2017-08-21 20:00:00,4027.05,4070.49,3950.0,4039.1,71.465311,2017-08-21 21:59:59.999,287585.06342383,358,63.522568,255617.8377602,0
2017-08-21 22:00:00,4039.1,4041.23,3987.5,4016.0,29.756437,2017-08-21 23:59:59.999,119596.27719104,220,22.790963,91573.64976504,0
2017-08-22 00:00:00,4016.0,4016.0,3688.97,3700.0,90.465526,2017-08-22 01:59:59.999,349896.17669554,522,61.323918,237719.28964978,0
2017-08-22 02:00:00,3700.0,3862.39,3689.0,3862.39,24.21982,2017-08-22 03:59:59.999,92848.39500929,209,17.882812,68650.08815135,0
2017-08-22 04:00:00,3863.0,3868.57,3400.0,3626.99,43.165429,2017-08-22 05:59:59.999,156917.07666517,231,13.689444,50528.66271428,0
2017-08-22 06:00:00,3619.95,3854.46,3619.95,3798.08,124.05609,2017-08-22 07:59:59.999,470728.53050148,704,95.74501,363322.79129532,0
2017-08-22 08:00:00,3798.08,3920.31,3750.08,3904.56,113.040289,2017-08-22 09:59:59.999,433609.78339925,568,93.435258,358195.4549413,0
2017-08-22 10:00:00,3904.56,3905.56,3826.12,3866.48,108.690947,2017-08-22 11:59:59.999,420565.65130836,898,45.067469,174783.24511159,0
2017-08-22 12:00:00,3866.48,3990.12,3853.53,3920.99,114.411455,2017-08-22 13:59:59.999,447227.45179481,1042,25.821367,101493.90886509,0
2017-08-22 14:00:00,3874.38,3921.63,3786.81,3858.23,64.946966,2017-08-22 15:59:59.999,251060.05226291,429,16.334326,63477.10878126,0
2017-08-22 16:00:00,3858.23,3998.99,3853.47,3943.0,80.058906,2017-08-22 17:59:59.999,314294.79779809,396,16.832919,66669.80231227,0
2017-08-22 18:00:00,3944.0,4104.82,3944.0,3984.24,79.476749,2017-08-22 19:59:59.999,320246.32999109,621,11.305672,45751.72463904,0
2017-08-22 20:00:00,3984.5,4061.54,3946.67,3946.67,51.797997,2017-08-22 21:59:59.999,205882.1997062,341,7.762335,31242.68612664,0
2017-08-22 22:00:00,3999.96,4046.11,3944.03,4040.0,72.354684,2017-08-22 23:59:59.999,289229.32700832,533,18.794651,75353.60675434,0
2017-08-23 00:00:00,4040.0,4100.0,4013.89,4100.0,70.426447,2017-08-23 01:59:59.999,285615.41153246,412,12.110464,49341.7057374,0
2017-08-23 02:00:00,4101.53,4127.99,4049.74,4100.41,89.231937,2017-08-23 03:59:59.999,365390.19610561,585,11.310029,46463.47047907,0
2017-08-23 04:00:00,4084.54,4115.87,4053.18,4053.18,70.688849,2017-08-23 05:59:59.999,288444.4656378,508,16.252413,66595.52597664,0
2017-08-23 06:00:00,4064.0,4099.99,4035.32,4074.88,71.150754,2017-08-23 07:59:59.999,289875.63982494,603,11.031786,45117.97418113,0
2017-08-23 08:00:00,4081.63,4242.32,4057.0,4203.12,77.879115,2017-08-23 09:59:59.999,322065.23336167,472,13.981947,58084.22776258,0
2017-08-23 10:00:00,4208.11,4237.99,4174.09,4237.99,57.144907,2017-08-23 11:59:59.999,240550.31574219,581,22.213283,93648.96970053,0
2017-08-23 12:00:00,4205.98,4265.8,4155.0,4211.0,143.886944,2017-08-23 13:59:59.999,605993.14607379,1679,85.209106,359269.00697894,0
2017-08-23 14:00:00,4166.89,4226.95,4150.65,4197.05,93.473625,2017-08-23 15:59:59.999,391813.6534643,922,43.738609,183792.81121559,0
2017-08-23 16:00:00,4226.94,4259.58,4166.27,4166.27,110.320249,2017-08-23 17:59:59.999,464715.34030641,1420,48.204989,203743.7585813,0
2017-08-23 18:00:00,4166.27,4191.71,4103.51,4117.07,64.317336,2017-08-23 19:59:59.999,266540.90734034,436,5.779089,24069.67296374,0
2017-08-23 20:00:00,4136.48,4178.65,4073.41,4090.0,83.825741,2017-08-23 21:59:59.999,344283.60626817,497,23.522217,97063.10730904,0
2017-08-23 22:00:00,4090.0,4169.99,4069.8,4114.01,68.790661,2017-08-23 23:59:59.999,283398.550162,514,16.06516,66376.86430867,0
2017-08-24 00:00:00,4147.0,4195.0,4113.9,4140.91,60.678014,2017-08-24 01:59:59.999,251328.91701475,428,8.656037,35995.58962133,0
2017-08-24 02:00:00,4141.88,4204.55,4085.01,4113.58,62.842136,2017-08-24 03:59:59.999,260221.44737518,475,18.404706,76395.86278782,0
2017-08-24 04:00:00,4113.58,4177.64,4090.39,4132.09,60.40634,2017-08-24 05:59:59.999,249234.13362395,439,12.684852,52556.10948579,0
2017-08-24 06:00:00,4132.09,4177.18,4131.91,4153.32,62.77312,2017-08-24 07:59:59.999,260630.40618031,350,8.971297,37406.36564641,0
2017-08-24 08:00:00,4153.8,4224.0,4150.0,4165.01,71.191774,2017-08-24 09:59:59.999,298191.66533875,596,20.806055,87365.96785152,0
2017-08-24 10:00:00,4166.0,4250.94,4165.01,4202.0,100.294714,2017-08-24 11:59:59.999,419868.45590746,1118,52.249795,219133.19606479,0
2017-08-24 12:00:00,4211.78,4224.64,4136.33,4157.74,70.00115,2017-08-24 13:59:59.999,291836.83026368,695,17.187434,71883.74642637,0
2017-08-24 14:00:00,4173.11,4250.9,4157.74,4222.0,76.996192,2017-08-24 15:59:59.999,323532.01526519,569,26.195298,110093.86458866,0
2017-08-24 16:00:00,4223.06,4250.71,4178.22,4188.18,56.858253,2017-08-24 17:59:59.999,239617.39998299,477,9.486557,40064.83744841,0
2017-08-24 18:00:00,4188.18,4250.77,4179.22,4216.07,54.721105,2017-08-24 19:59:59.999,230232.99414389,362,6.754673,28538.50123863,0
2017-08-24 20:00:00,4216.1,4245.0,4193.17,4207.0,46.342256,2017-08-24 21:59:59.999,195324.96202951,388,9.220668,39007.42041662,0
2017-08-24 22:00:00,4207.0,4371.68,4206.11,4316.01,64.313699,2017-08-24 23:59:59.999,276457.1860391,350,16.20304,69937.60255485,0
2017-08-25 00:00:00,4316.01,4370.0,4310.59,4333.01,84.889988,2017-08-25 01:59:59.999,368640.79988612,1107,12.693374,55267.76828708,0
2017-08-25 02:00:00,4333.01,4363.71,4295.75,4312.69,56.214538,2017-08-25 03:59:59.999,243343.24906617,404,15.814714,68662.54153275,0
2017-08-25 04:00:00,4312.69,4362.0,4281.04,4281.04,48.344843,2017-08-25 05:59:59.999,208997.62774953,474,9.799669,42480.66194662,0
2017-08-25 06:00:00,4294.79,4335.0,4267.5,4329.0,53.1647,2017-08-25 07:59:59.999,228865.8268508,451,8.463067,36525.02040474,0
2017-08-25 08:00:00,4317.81,4354.35,4316.54,4344.56,33.598493,2017-08-25 09:59:59.999,145563.42536767,351,5.728375,24885.91728885,0
2017-08-25 10:00:00,4344.56,4361.28,4298.74,4361.27,40.834567,2017-08-25 11:59:59.999,176874.55191301,343,10.231196,44451.57236494,0
2017-08-25 12:00:00,4361.27,4361.27,4261.13,4312.0,131.799627,2017-08-25 13:59:59.999,569051.40451112,2079,12.401252,53634.90262695,0
2017-08-25 14:00:00,4303.82,4422.29,4291.52,4394.36,32.407029,2017-08-25 15:59:59.999,141153.60318381,328,11.529179,50059.18372225,0
2017-08-25 16:00:00,4394.36,4453.91,4372.29,4402.32,33.678724,2017-08-25 17:59:59.999,148428.55101522,342,5.326345,23486.03280168,0
2017-08-25 18:00:00,4409.44,4449.44,4284.11,4307.17,18.720606,2017-08-25 19:59:59.999,81902.95612148,176,2.835706,12364.73166145,0
2017-08-25 20:00:00,4326.0,4336.13,4247.48,4288.99,21.133175,2017-08-25 21:59:59.999,90681.48165159,254,4.839591,20868.41693607,0
2017-08-25 22:00:00,4288.99,4365.0,4280.68,4280.68,18.82645,2017-08-25 23:59:59.999,81133.87204675,245,0.435506,1890.38617307,0
2017-08-26 00:00:00,4280.71,4315.0,4274.33,4284.0,9.457918,2017-08-26 01:59:59.999,40585.23840855,108,1.449502,6246.1682042,0
2017-08-26 02:00:00,4284.0,4305.75,4228.99,4297.94,32.18065,2017-08-26 03:59:59.999,137635.31003842,317,4.241344,18198.75674211,0
2017-08-26 04:00:00,4297.94,4319.67,4252.44,4295.75,17.397237,2017-08-26 05:59:59.999,74604.9737723,146,4.579816,19685.93061869,0
2017-08-26 06:00:00,4307.72,4319.7,4280.81,4319.7,11.310051,2017-08-26 07:59:59.999,48648.58180296,118,2.861142,12331.8307667,0
2017-08-26 08:00:00,4319.7,4319.7,4260.88,4274.84,16.337474,2017-08-26 09:59:59.999,70193.13398733,99,3.493343,15054.95063384,0
2017-08-26 10:00:00,4289.12,4317.99,4287.79,4288.72,19.815607,2017-08-26 11:59:59.999,85225.7291804,143,3.157074,13608.50382456,0
2017-08-26 12:00:00,4288.72,4306.74,4221.14,4261.89,25.125092,2017-08-26 13:59:59.999,107146.68745081,233,7.178251,30696.07122854,0
2017-08-26 14:00:00,4258.53,4275.0,4242.04,4275.0,9.529892,2017-08-26 15:59:59.999,40651.83794697,131,4.067548,17373.53498176,0
2017-08-26 16:00:00,4275.0,4275.0,4212.41,4255.19,19.39829,2017-08-26 17:59:59.999,82313.16798355,194,3.108049,13251.86713738,0
2017-08-26 18:00:00,4255.19,4351.32,4236.51,4293.52,28.032818,2017-08-26 19:59:59.999,120220.54821163,356,13.01144,55785.55994433,0
2017-08-26 20:00:00,4293.52,4345.0,4279.0,4313.98,22.912371,2017-08-26 21:59:59.999,98847.25835801,241,4.987535,21572.50169509,0
2017-08-26 22:00:00,4323.06,4367.0,4288.09,4337.44,16.610668,2017-08-26 23:59:59.999,71793.26619117,174,4.055097,17558.12472525,0
2017-08-27 00:00:00,4332.51,4383.03,4315.52,4379.32,37.953153,2017-08-27 01:59:59.999,165090.04805289,411,11.734488,51076.29228131,0
2017-08-27 02:00:00,4379.5,4400.0,4314.91,4314.91,25.027235,2017-08-27 03:59:59.999,109129.25194237,320,6.46796,28316.71383479,0
2017-08-27 04:00:00,4329.19,4370.85,4293.42,4320.52,25.866915,2017-08-27 05:59:59.999,111898.72535832,331,3.693311,15997.84198417,0
2017-08-27 06:00:00,4314.9,4344.9,4298.75,4313.84,21.611284,2017-08-27 07:59:59.999,93604.68324513,169,4.23728,18372.77826358,0
2017-08-27 08:00:00,4331.29,4352.34,4302.11,4320.81,28.985551,2017-08-27 09:59:59.999,125447.49611395,413,14.317224,62080.0177134,0
2017-08-27 10:00:00,4330.0,4344.99,4285.56,4323.37,28.153131,2017-08-27 11:59:59.999,121363.35096433,450,6.04057,26116.50300462,0
2017-08-27 12:00:00,4340.0,4340.0,4285.54,4312.69,22.898849,2017-08-27 13:59:59.999,98913.56732928,260,4.388516,18981.21672465,0
2017-08-27 14:00:00,4312.69,4335.0,4295.28,4325.0,12.378575,2017-08-27 15:59:59.999,53356.41229791,188,2.174319,9405.03378811,0
2017-08-27 16:00:00,4290.01,4370.92,4290.01,4340.0,31.962203,2017-08-27 17:59:59.999,138959.31449959,341,16.45529,71586.54890968,0
2017-08-27 18:00:00,4369.0,4386.78,4327.62,4368.41,40.149057,2017-08-27 19:59:59.999,174646.36664819,247,13.876494,60591.02869351,0
2017-08-27 20:00:00,4336.12,4386.79,4336.09,4370.0,45.983418,2017-08-27 21:59:59.999,200398.96615799,355,12.75319,55890.68815508,0
2017-08-27 22:00:00,4350.0,4371.42,4309.6,4310.01,29.723214,2017-08-27 23:59:59.999,128771.87941562,185,5.512716,24027.51601925,0
2017-08-28 00:00:00,4310.01,4326.99,4265.45,4280.04,56.347785,2017-08-28 01:59:59.999,241846.92387243,454,7.947071,34209.4265393,0
2017-08-28 02:00:00,4280.04,4330.36,4239.36,4239.37,16.94757,2017-08-28 03:59:59.999,72532.34253163,175,4.548531,19640.02108839,0
2017-08-28 04:00:00,4239.36,4252.76,4124.54,4169.01,60.844472,2017-08-28 05:59:59.999,254061.27515639,625,27.106074,113566.65097315,0
2017-08-28 06:00:00,4223.8,4297.11,4199.01,4261.9,33.552726,2017-08-28 07:59:59.999,142525.07423349,288,20.507925,87291.90012413,0
2017-08-28 08:00:00,4261.9,4305.0,4226.93,4227.0,40.836119,2017-08-28 09:59:59.999,174125.20590197,279,16.951786,72665.05654889,0
2017-08-28 10:00:00,4240.0,4365.4,4240.0,4308.0,80.885915,2017-08-28 11:59:59.999,347359.67446115,391,21.289832,92129.27232205,0
2017-08-28 12:00:00,4309.0,4347.0,4271.86,4347.0,54.459152,2017-08-28 13:59:59.999,234631.01716515,394,16.909053,73177.35834947,0
2017-08-28 14:00:00,4295.32,4320.9,4271.03,4273.59,67.399399,2017-08-28 15:59:59.999,289613.45103883,385,7.218717,31125.89433862,0
2017-08-28 16:00:00,4317.2,4370.45,4273.59,4324.67,65.182308,2017-08-28 17:59:59.999,282086.85924003,387,4.565487,19853.98122152,0
2017-08-28 18:00:00,4324.64,4362.99,4307.22,4321.65,42.043369,2017-08-28 19:59:59.999,182013.32825904,370,4.593442,19977.3973101,0
2017-08-28 20:00:00,4321.65,4349.98,4290.18,4331.47,33.888641,2017-08-28 21:59:59.999,146597.39626945,294,3.028382,13149.76439548,0
2017-08-28 22:00:00,4346.76,4399.82,4331.45,4386.69,51.45416,2017-08-28 23:59:59.999,224267.97766997,307,8.121482,35577.48290024,0
2017-08-29 00:00:00,4353.65,4386.69,4331.46,4349.54,40.509833,2017-08-29 01:59:59.999,176567.0563141,321,8.966126,39299.69305374,0
2017-08-29 02:00:00,4349.55,4383.99,4314.35,4376.99,38.352241,2017-08-29 03:59:59.999,166836.71084396,297,6.856167,29906.56424247,0
2017-08-29 04:00:00,4363.48,4404.05,4343.49,4356.76,58.030567,2017-08-29 05:59:59.999,253449.75468806,365,8.243571,36139.0213779,0
2017-08-29 06:00:00,4356.76,4404.07,4313.55,4329.02,70.426392,2017-08-29 07:59:59.999,307204.56932356,529,22.816067,100021.39772941,0
2017-08-29 08:00:00,4328.12,4382.99,4328.12,4367.4,56.571874,2017-08-29 09:59:59.999,246034.10279463,385,9.588002,41832.55183197,0
2017-08-29 10:00:00,4367.4,4417.61,4329.57,4368.5,31.479555,2017-08-29 11:59:59.999,137460.454624,316,7.089619,31123.35221466,0
2017-08-29 12:00:00,4368.5,4625.85,4347.59,4580.0,75.610626,2017-08-29 13:59:59.999,335457.66303093,462,22.132373,99636.02017957,0
2017-08-29 14:00:00,4581.61,4599.96,4530.87,4570.0,53.153945,2017-08-29 15:59:59.999,242963.58472479,377,15.62945,71568.92713837,0
2017-08-29 16:00:00,4569.65,4584.0,4496.95,4555.55,66.990957,2017-08-29 17:59:59.999,303608.40072974,366,7.139421,32524.09532886,0
2017-08-29 18:00:00,4533.47,4555.55,4511.45,4555.55,60.223273,2017-08-29 19:59:59.999,273270.23693576,385,18.718613,85153.7168436,0
2017-08-29 20:00:00,4540.0,4624.99,4535.09,4618.93,39.485618,2017-08-29 21:59:59.999,181384.02995253,225,13.104326,60256.63908202,0
2017-08-29 22:00:00,4618.92,4619.6,4564.77,4587.48,12.710147,2017-08-29 23:59:59.999,58247.17186785,131,3.158832,14520.04166401,0
2017-08-30 00:00:00,4564.52,4619.99,4527.45,4597.55,72.053678,2017-08-30 01:59:59.999,330238.28885103,415,6.674084,30680.44979991,0
2017-08-30 02:00:00,4597.54,4618.3,4565.33,4583.61,47.371352,2017-08-30 03:59:59.999,217491.11907552,356,6.091164,28023.33277017,0
2017-08-30 04:00:00,4600.0,4625.0,4558.89,4590.49,78.489726,2017-08-30 05:59:59.999,360417.66202213,389,16.676743,76879.19509178,0
2017-08-30 06:00:00,4590.49,4647.51,4550.01,4550.02,71.061725,2017-08-30 07:59:59.999,326956.22468494,398,14.914359,68871.34579316,0
2017-08-30 08:00:00,4550.0,4597.0,4482.0,4482.0,53.070093,2017-08-30 09:59:59.999,241477.39538442,290,9.343531,42762.35183732,0
2017-08-30 10:00:00,4502.17,4569.0,4416.01,4498.35,123.081735,2017-08-30 11:59:59.999,553488.76567098,1047,47.828309,215512.66204448,0
2017-08-30 12:00:00,4537.0,4592.76,4416.16,4585.31,92.951803,2017-08-30 13:59:59.999,421250.77932221,677,32.525687,148478.34011249,0
2017-08-30 14:00:00,4584.0,4589.67,4516.95,4546.77,70.061678,2017-08-30 15:59:59.999,318856.25871879,523,25.75812,117482.74838707,0
2017-08-30 16:00:00,4555.0,4600.0,4546.74,4600.0,50.313993,2017-08-30 17:59:59.999,229846.21846187,406,14.226887,65270.33167821,0
2017-08-30 18:00:00,4590.01,4609.92,4532.8,4536.82,34.531285,2017-08-30 19:59:59.999,157619.77719502,315,2.071728,9485.64029116,0
2017-08-30 20:00:00,4536.82,4571.87,4516.87,4547.26,42.144859,2017-08-30 21:59:59.999,191618.20177033,320,4.604907,20955.55512442,0
2017-08-30 22:00:00,4561.69,4579.91,4547.24,4555.14,73.336844,2017-08-30 23:59:59.999,334453.99550399,415,15.346733,70218.28457866,0
2017-08-31 00:00:00,4555.14,4605.99,4555.14,4574.8,60.465695,2017-08-31 01:59:59.999,276631.42190559,307,14.610811,66972.41173704,0
2017-08-31 02:00:00,4574.8,4606.0,4569.6,4593.66,49.185186,2017-08-31 03:59:59.999,225911.13136007,507,6.631991,30503.59958073,0
2017-08-31 04:00:00,4596.54,4628.12,4578.17,4598.54,49.252939,2017-08-31 05:59:59.999,226532.83870042,322,6.369275,29351.29430392,0
2017-08-31 06:00:00,4600.0,4613.0,4572.64,4592.16,53.745986,2017-08-31 07:59:59.999,246637.6644385,308,4.015527,18469.85701911,0
2017-08-31 08:00:00,4603.58,4615.0,4572.64,4583.02,47.078513,2017-08-31 09:59:59.999,216306.16254951,289,6.956886,32033.23550275,0
2017-08-31 10:00:00,4596.52,4678.57,4583.02,4656.67,64.796298,2017-08-31 11:59:59.999,300350.26878414,363,14.189477,65899.8131364,0
2017-08-31 12:00:00,4674.97,4685.55,4631.41,4685.55,68.307021,2017-08-31 13:59:59.999,318542.74346889,511,17.057502,79705.71122061,0
2017-08-31 14:00:00,4685.55,4685.55,4648.82,4648.82,38.690174,2017-08-31 15:59:59.999,180607.6609866,388,13.552331,63392.6176588,0
2017-08-31 16:00:00,4648.82,4685.56,4638.98,4650.55,23.430511,2017-08-31 17:59:59.999,109429.9668908,272,16.080463,75296.54128236,0
2017-08-31 18:00:00,4683.9,4745.42,4650.56,4698.77,43.372652,2017-08-31 19:59:59.999,203641.00859279,331,13.48129,63394.533558,0
2017-08-31 20:00:00,4688.47,4724.71,4666.84,4724.71,29.889519,2017-08-31 21:59:59.999,140376.01848822,227,3.615358,17005.18820158,0
2017-08-31 22:00:00,4685.03,4724.89,4666.84,4724.89,28.742308,2017-08-31 23:59:59.999,134911.83784631,336,15.386414,72317.73070104,0
2017-09-01 00:00:00,4689.89,4766.99,4689.89,4725.0,43.823017,2017-09-01 01:59:59.999,207163.98678974,375,12.442126,59053.06267211,0
2017-09-01 02:00:00,4740.99,4767.0,4713.67,4714.73,31.824961,2017-09-01 03:59:59.999,150627.73114006,248,11.098922,52712.10914083,0
2017-09-01 04:00:00,4714.73,4734.99,4654.88,4664.14,49.570197,2017-09-01 05:59:59.999,232931.78998014,280,3.636987,17174.02525413,0
2017-09-01 06:00:00,4664.14,4713.8,4656.3,4707.5,51.655937,2017-09-01 07:59:59.999,242317.00842822,261,7.462107,35038.72015933,0
